Applid,Date,ResTime,ColTime,STGPROT,TRANISO,REENTPG,DSALIM,PeakDSA,EDSALIM,PeakEDSA,MEMLIMIT,CDSASize,UDSASize,SDSASize,RDSASize,ECDSASize,EUDSASize,ESDSASize,ERDSASize,ETDSASize,DSARatio%,EDSARatio%,CDSAHWM,UDSAHWM,SDSAHWM,RDSAHWM,DSASOSTms,DSASTGVIOLTms,ECDSAHWM,EUDSAHWM,ESDSAHWM,ERDSAHWM,ETDSAHWM,EDSASOSTms,EDSASTGVIOLTms,CDSAFragRatio%, UDSAFragRatio%, SDSAFragRatio%, RDSAFragRatio%, ECDSAFragRatio%, EUDSAFragRatio%, ESDSAFragRatio%, ERDSAFragRatio%, DSAHWMRatio%, EDSAHWMRatio%,GDSASOSTms, GDSASTGVIOLTms
BP18PAAD,01/11/2016,18:00:00,20:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,564133888,NOLIMIT,524288,262144,262144,262144,308281344,137363456,1048576,116391936,1048576,25.00,48.91,245760,49152,8192,237568,0,0,246296576,48103424,655360,114667520,0,0,0,0.85,0.95,1.00,0.67,0.35,0.06,1.00,0.25,10.31,35.52,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,564133888,NOLIMIT,524288,262144,262144,262144,308281344,137363456,1048576,116391936,1048576,25.00,48.91,245760,40960,8192,237568,0,0,264257536,50200576,655360,114774016,0,0,0,0.85,0.97,1.00,0.67,0.35,0.07,1.00,0.20,10.16,37.27,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,551550976,NOLIMIT,524288,262144,262144,262144,308281344,138412032,1048576,102760448,1048576,25.00,47.82,237568,32768,8192,237568,0,0,244965376,20578304,651264,100175872,0,0,0,0.85,0.97,1.00,0.67,0.21,0.05,1.00,0.32,9.84,31.76,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,570425344,NOLIMIT,524288,262144,262144,262144,324009984,138412032,1048576,105906176,1048576,25.00,49.45,245760,49152,8192,237568,0,0,255025152,37945344,655360,103948288,0,0,0,0.84,1.00,1.00,0.67,0.18,0.05,1.00,0.43,10.31,34.47,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,574619648,NOLIMIT,524288,262144,262144,262144,324009984,138412032,1048576,110100480,1048576,25.00,49.82,241664,69632,8192,237568,0,0,245284864,58392576,655360,108597248,0,0,0,0.85,1.00,1.00,0.67,0.17,0.05,1.00,0.20,10.62,35.80,0,0
BP18PAAH,01/11/2016,12:00:00,14:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,575668224,NOLIMIT,524288,262144,262144,262144,324009984,138412032,1048576,111149056,1048576,25.00,49.91,245760,73728,8192,237568,0,0,245362688,62455808,655360,109862912,0,0,0,0.84,1.00,1.00,0.67,0.18,0.05,1.00,0.05,10.78,36.27,0,0
BP18PAAH,01/11/2016,14:00:00,16:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,578813952,NOLIMIT,524288,262144,262144,262144,324009984,138412032,1048576,114294784,1048576,25.00,50.18,245760,61440,8192,237568,0,0,245338112,49610752,655360,112599040,0,0,0,0.88,0.95,1.00,0.67,0.17,0.05,1.00,0.24,10.55,35.39,0,0
BP18PAAH,01/11/2016,16:00:00,18:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,580911104,NOLIMIT,524288,262144,262144,262144,324009984,138412032,1048576,116391936,1048576,25.00,50.36,245760,53248,8192,237568,0,0,254218240,42926080,655360,114896896,0,0,0,0.84,1.00,1.00,0.67,0.26,0.05,1.00,0.13,10.39,35.78,0,0
BP18PAAH,01/11/2016,18:00:00,20:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,581959680,NOLIMIT,524288,262144,262144,262144,324009984,138412032,1048576,117440512,1048576,25.00,50.45,241664,49152,8192,237568,0,0,236236800,45613056,655360,115331072,0,0,0,0.84,1.00,1.00,0.67,0.26,0.05,1.00,0.38,10.23,34.49,0,0
BP18PAAH,01/11/2016,20:00:00,22:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,581959680,NOLIMIT,524288,262144,262144,262144,324009984,138412032,1048576,117440512,1048576,25.00,50.45,237568,53248,8192,237568,0,0,254156800,48562176,651264,115376128,0,0,0,0.84,1.00,1.00,0.67,0.26,0.05,1.00,0.37,10.23,36.30,0,0
BP18PAA4,01/11/2016,06:00:00,08:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,550502400,NOLIMIT,524288,262144,262144,262144,308281344,137363456,1048576,102760448,1048576,25.00,47.73,245760,32768,8192,237568,0,0,245112832,20774912,651264,100601856,0,0,0,0.85,0.97,1.00,0.67,0.36,0.05,1.00,0.22,10.00,31.83,0,0
BP18PAA4,01/11/2016,08:00:00,10:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,553648128,NOLIMIT,524288,262144,262144,262144,308281344,137363456,1048576,105906176,1048576,25.00,48.00,245760,49152,8192,237568,0,0,255176704,43909120,655360,104116224,0,0,0,0.86,1.00,1.00,0.67,0.21,0.06,1.00,0.46,10.31,35.01,0,0
BP18PAA4,01/11/2016,10:00:00,12:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,556793856,NOLIMIT,524288,262144,262144,262144,308281344,137363456,1048576,109051904,1048576,25.00,48.27,245760,57344,8192,237568,0,0,245387264,49676288,655360,107802624,0,0,0,0.85,1.00,1.00,0.67,0.21,0.05,1.00,0.19,10.47,34.98,0,0
BP18PAA4,01/11/2016,12:00:00,14:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,557842432,NOLIMIT,524288,262144,262144,262144,308281344,137363456,1048576,110100480,1048576,25.00,48.36,245760,65536,8192,237568,0,0,245448704,50003968,655360,109035520,0,0,0,0.85,1.00,1.00,0.67,0.21,0.05,1.00,0.03,10.62,35.12,0,0
BP18PAA4,01/11/2016,14:00:00,16:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,559939584,NOLIMIT,524288,262144,262144,262144,308281344,137363456,1048576,112197632,1048576,25.00,48.55,245760,57344,8192,237568,0,0,245411840,44302336,655360,110854144,0,0,0,0.85,1.00,1.00,0.67,0.21,0.05,1.00,0.20,10.47,34.79,0,0
BP18PAA4,01/11/2016,16:00:00,18:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,563085312,NOLIMIT,524288,262144,262144,262144,308281344,137363456,1048576,115343360,1048576,25.00,48.82,245760,86016,8192,237568,0,0,254611456,66387968,655360,113381376,0,0,0,0.84,1.00,1.00,0.67,0.35,0.05,1.00,0.43,11.02,37.72,0,0
BP18PAA4,01/11/2016,18:00:00,20:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,563085312,NOLIMIT,524288,262144,262144,262144,308281344,137363456,1048576,115343360,1048576,25.00,48.82,241664,61440,8192,237568,0,0,246370304,46137344,655360,113885184,0,0,0,0.84,1.00,1.00,0.67,0.35,0.05,1.00,0.23,10.47,35.29,0,0
BP18PAA4,01/11/2016,20:00:00,22:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,563085312,NOLIMIT,524288,262144,262144,262144,308281344,137363456,1048576,115343360,1048576,25.00,48.82,237568,40960,8192,237568,0,0,264339456,49086464,655360,114155520,0,0,0,0.84,1.00,1.00,0.67,0.35,0.05,1.00,0.05,10.00,37.13,0,0
BP18PAA8,01/11/2016,06:00:00,08:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,546308096,NOLIMIT,524288,262144,262144,262144,308281344,134217728,1048576,101711872,1048576,25.00,47.36,241664,32768,8192,237568,0,0,244887552,27459584,651264,99840000,0,0,0,0.85,0.98,1.00,0.67,0.21,0.06,1.00,0.15,9.92,32.32,0,0
BP18PAA8,01/11/2016,08:00:00,10:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,566231040,NOLIMIT,524288,262144,262144,262144,324009984,134217728,1048576,105906176,1048576,25.00,49.09,245760,57344,8192,237568,0,0,254914560,50724864,655360,104034304,0,0,0,0.85,0.97,1.00,0.67,0.17,0.06,1.00,0.46,10.47,35.57,0,0
BP18PAA8,01/11/2016,10:00:00,12:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,569376768,NOLIMIT,524288,262144,262144,262144,324009984,134217728,1048576,109051904,1048576,25.00,49.36,249856,69632,8192,237568,0,0,245329920,61997056,655360,107393024,0,0,0,0.84,1.00,1.00,0.67,0.17,0.06,1.00,0.37,10.78,36.01,0,0
BP18PAA8,01/11/2016,12:00:00,14:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,570425344,NOLIMIT,524288,262144,262144,262144,324009984,134217728,1048576,110100480,1048576,25.00,49.45,241664,73728,8192,237568,0,0,245264384,56557568,655360,108625920,0,0,0,0.84,1.00,1.00,0.67,0.17,0.06,1.00,0.26,10.70,35.64,0,0
BP18PAA8,01/11/2016,14:00:00,16:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,572522496,NOLIMIT,524288,262144,262144,262144,324009984,134217728,1048576,112197632,1048576,25.00,49.64,245760,61440,8192,237568,0,0,245297152,46137344,655360,110415872,0,0,0,0.85,1.00,1.00,0.67,0.18,0.07,1.00,0.39,10.55,34.90,0,0
BP18PAA8,01/11/2016,16:00:00,18:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,574619648,NOLIMIT,524288,262144,262144,262144,324009984,134217728,1048576,114294784,1048576,25.00,49.82,249856,57344,8192,237568,0,0,254197760,42991616,655360,112627712,0,0,0,0.85,0.98,1.00,0.67,0.26,0.06,1.00,0.33,10.55,35.59,0,0
BP18PAA8,01/11/2016,18:00:00,20:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,575668224,NOLIMIT,524288,262144,262144,262144,324009984,134217728,1048576,115343360,1048576,25.00,49.91,241664,45056,8192,237568,0,0,234283008,45613056,655360,113192960,0,0,0,0.85,1.00,1.00,0.67,0.26,0.07,1.00,0.46,10.16,34.14,0,0
BP18PAA8,01/11/2016,20:00:00,22:00:00,ACTIVE,INACTIVE,PROTECT,5242880,1310720,1153433600,575668224,NOLIMIT,524288,262144,262144,262144,324009984,134217728,1048576,115343360,1048576,25.00,49.91,241664,40960,8192,237568,0,0,254124032,45809664,655360,113283072,0,0,0,0.86,1.00,1.00,0.67,0.26,0.08,1.00,0.46,10.08,35.88,0,0
