Applid,Date,ResTime,ColTime,TClassName,Trandfs,NaxAct,PrgThrs,Attaches,AcptImm,PrgImm,Queued,PrgQd,QuedTime,PckAct,PckQued,MaxActTimes,PrgThrsTimes
BP16PAA6,01/11/2016,10:00:00,12:00:00,TCBMID,2175,30,21,3708,3708,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,10:00:00,12:00:00,TCBM1A,20,20,11,15745,15745,0,0,0,00:00:00,5,0,0,0
BP16PAA6,01/11/2016,10:00:00,12:00:00,TCBOTH,2177,30,11,2811,2811,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,10:00:00,12:00:00,TCBPOS,2175,30,21,1322,1322,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,10:00:00,12:00:00,TCBSCTR,1,50,21,8804,8804,0,0,0,00:00:00,6,0,0,0
BP16PAA6,01/11/2016,10:00:00,12:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP16PAA6,01/11/2016,10:00:00,12:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP16PAA6,01/11/2016,10:00:00,12:00:00,TCBTRM,2175,30,21,27221,27221,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,10:00:00,12:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP16PAA6,01/11/2016,10:00:00,12:00:00,*TOTALS*,43529,-1,-1,118326,118326,0,0,0,00:00:00,-1,-1,120,3
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBATM,2175,30,21,6671,6671,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBCHHI,15225,70,26,3493,3493,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBCHLI,10875,30,31,1194,1194,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBEIB,2175,30,21,6224,6224,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBIBS,2175,30,21,28342,28342,0,0,0,00:00:00,5,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBIPB,2175,30,21,2112,2112,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBMID,2175,30,21,2984,2984,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBM1A,20,20,11,13006,13006,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBOTH,2177,30,11,1950,1950,0,0,0,00:00:00,5,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBPOS,2175,30,21,933,933,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBSCTR,1,50,21,8434,8434,0,0,0,00:00:00,6,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBSMSR,2,10,6,730,730,0,0,0,00:00:00,7,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBTRM,2175,30,21,18987,18987,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,12:00:00,14:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP16PAA6,01/11/2016,12:00:00,14:00:00,*TOTALS*,43529,-1,-1,95180,95180,0,0,0,00:00:00,-1,-1,120,3
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBATM,2175,30,21,6699,6699,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBCHHI,15225,70,26,4283,4283,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBCHLI,10875,30,31,1228,1228,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBEIB,2175,30,21,8785,8785,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBIBS,2175,30,21,32831,32831,0,0,0,00:00:00,8,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBIPB,2175,30,21,1486,1486,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBMID,2175,30,21,3875,3875,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBM1A,20,20,11,13710,13710,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBOTH,2177,30,11,2667,2667,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBPOS,2175,30,21,1164,1164,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBSCTR,1,50,21,8810,8810,0,0,0,00:00:00,6,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBSMSR,2,10,6,1059,1059,0,0,0,00:00:00,6,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBTRM,2175,30,21,27883,27883,0,0,0,00:00:00,5,0,0,0
BP16PAA6,01/11/2016,14:00:00,16:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP16PAA6,01/11/2016,14:00:00,16:00:00,*TOTALS*,43529,-1,-1,114600,114600,0,0,0,00:00:00,-1,-1,120,3
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBATM,2175,30,21,6705,6705,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBCHHI,15225,70,26,3816,3816,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBCHLI,10875,30,31,1001,1001,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBEIB,2175,30,21,7072,7072,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBIBS,2175,30,21,28364,28364,0,0,0,00:00:00,6,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBIPB,2175,30,21,1388,1388,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBMID,2175,30,21,2522,2522,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBM1A,20,20,11,12020,12020,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBOTH,2177,30,11,2208,2208,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBPOS,2175,30,21,1303,1303,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBSCTR,1,50,21,8469,8469,0,0,0,00:00:00,6,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBTRM,2175,30,21,26442,26442,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,16:00:00,18:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP16PAA6,01/11/2016,16:00:00,18:00:00,*TOTALS*,43529,-1,-1,101430,101430,0,0,0,00:00:00,-1,-1,120,3
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBATM,2175,30,21,6049,6049,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBCHHI,15225,70,26,2792,2792,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBCHLI,10875,30,31,447,447,0,0,0,00:00:00,1,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBEIB,2175,30,21,2907,2907,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBIBS,2175,30,21,18456,18456,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBIPB,2175,30,21,1336,1336,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBMID,2175,30,21,1432,1432,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBM1A,20,20,11,7968,7968,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBOTH,2177,30,11,845,845,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBPOS,2175,30,21,854,854,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBSCTR,1,50,21,6344,6344,0,0,0,00:00:00,6,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBSMSA,1,1,1,119,119,0,0,0,00:00:00,1,0,119,1
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBTRM,2175,30,21,13321,13321,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,18:00:00,20:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP16PAA6,01/11/2016,18:00:00,20:00:00,*TOTALS*,43529,-1,-1,62870,62870,0,0,0,00:00:00,-1,-1,119,3
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBATM,2175,30,21,3957,3957,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBCHHI,15225,70,26,2541,2541,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBCHLI,10875,30,31,254,254,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBEIB,2175,30,21,2203,2203,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBIBS,2175,30,21,16330,16330,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBIPB,2175,30,21,1374,1374,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBMID,2175,30,21,995,995,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBM1A,20,20,11,6672,6672,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBOTH,2177,30,11,432,432,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBPOS,2175,30,21,790,790,0,0,0,00:00:00,2,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBSCTR,1,50,21,4425,4425,0,0,0,00:00:00,4,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBTRM,2175,30,21,8576,8576,0,0,0,00:00:00,3,0,0,0
BP16PAA6,01/11/2016,20:00:00,22:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP16PAA6,01/11/2016,20:00:00,22:00:00,*TOTALS*,43529,-1,-1,48669,48669,0,0,0,00:00:00,-1,-1,120,3
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBATM,2175,30,21,850,850,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBCHHI,15225,70,26,218,218,0,0,0,00:00:00,1,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBCHLI,10875,30,31,239,239,0,0,0,00:00:00,1,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBEIB,2175,30,21,1064,1064,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBIBS,2175,30,21,2074,2074,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBIPB,2175,30,21,239,239,0,0,0,00:00:00,1,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBMID,2175,30,21,265,265,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBM1A,20,20,11,697,697,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBOTH,2177,30,11,262,262,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBPOS,2175,30,21,45,45,0,0,0,00:00:00,1,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBSCTR,1,50,21,783,783,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBTRM,2175,30,21,253,253,0,0,0,00:00:00,1,0,0,0
BP17PAAC,01/11/2016,06:00:00,08:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,06:00:00,08:00:00,*TOTALS*,43529,-1,-1,7109,7109,0,0,0,00:00:00,-1,-1,120,3
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBATM,2175,30,21,4528,4528,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBCHHI,15225,70,26,3331,3331,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBCHLI,10875,30,31,944,944,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBEIB,2175,30,21,6608,6608,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBIBS,2175,30,21,20009,20009,0,0,0,00:00:00,5,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBIPB,2175,30,21,1072,1072,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBMID,2175,30,21,2096,2096,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBM1A,20,20,11,8209,8209,0,0,0,00:00:00,4,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBOTH,2177,30,11,1770,1770,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBPOS,2175,30,21,977,977,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBSCTR,1,50,21,5457,5457,0,0,0,00:00:00,4,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBTRM,2175,30,21,14805,14805,0,0,0,00:00:00,4,0,0,0
BP17PAAC,01/11/2016,08:00:00,10:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,08:00:00,10:00:00,*TOTALS*,43529,-1,-1,69926,69926,0,0,0,00:00:00,-1,-1,120,3
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBATM,2175,30,21,6833,6833,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBCHHI,15225,70,26,5053,5053,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBCHLI,10875,30,31,1048,1048,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBEIB,2175,30,21,10288,10288,0,0,0,00:00:00,4,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBIBS,2175,30,21,33703,33703,0,0,0,00:00:00,6,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBIPB,2175,30,21,1619,1619,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBMID,2175,30,21,3789,3789,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBM1A,20,20,11,15859,15859,0,0,0,00:00:00,4,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBOTH,2177,30,11,2714,2714,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBPOS,2175,30,21,1371,1371,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBSCTR,1,50,21,9000,9000,0,0,0,00:00:00,6,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBTRM,2175,30,21,27194,27194,0,0,0,00:00:00,4,0,0,0
BP17PAAC,01/11/2016,10:00:00,12:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,10:00:00,12:00:00,*TOTALS*,43529,-1,-1,118591,118591,0,0,0,00:00:00,-1,-1,120,3
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBATM,2175,30,21,6822,6822,0,0,0,00:00:00,4,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBCHHI,15225,70,26,3456,3456,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBCHLI,10875,30,31,1158,1158,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBEIB,2175,30,21,6306,6306,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBIBS,2175,30,21,28523,28523,0,0,0,00:00:00,5,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBIPB,2175,30,21,2083,2083,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBMID,2175,30,21,3110,3110,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBM1A,20,20,11,13011,13011,0,0,0,00:00:00,4,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBOTH,2177,30,11,1872,1872,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBPOS,2175,30,21,950,950,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBSCTR,1,50,21,8581,8581,0,0,0,00:00:00,7,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBSMSR,2,10,6,242,242,0,0,0,00:00:00,6,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBTRM,2175,30,21,19015,19015,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,12:00:00,14:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,12:00:00,14:00:00,*TOTALS*,43529,-1,-1,95249,95249,0,0,0,00:00:00,-1,-1,120,3
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBATM,2175,30,21,6645,6645,0,0,0,00:00:00,4,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBCHHI,15225,70,26,4206,4206,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBCHLI,10875,30,31,1273,1273,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBEIB,2175,30,21,8967,8967,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBIBS,2175,30,21,32921,32921,0,0,0,00:00:00,6,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBIPB,2175,30,21,1519,1519,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBMID,2175,30,21,3905,3905,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBM1A,20,20,11,13729,13729,0,0,0,00:00:00,5,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBOTH,2177,30,11,2760,2760,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBPOS,2175,30,21,1194,1194,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBSCTR,1,50,21,8831,8831,0,0,0,00:00:00,5,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBSMSR,2,10,6,2,2,0,0,0,00:00:00,1,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBTRM,2175,30,21,27970,27970,0,0,0,00:00:00,4,0,0,0
BP17PAAC,01/11/2016,14:00:00,16:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,14:00:00,16:00:00,*TOTALS*,43529,-1,-1,114042,114042,0,0,0,00:00:00,-1,-1,120,3
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBATM,2175,30,21,6613,6613,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBCHHI,15225,70,26,3749,3749,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBCHLI,10875,30,31,1060,1060,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBEIB,2175,30,21,7351,7351,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBIBS,2175,30,21,28662,28662,0,0,0,00:00:00,5,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBIPB,2175,30,21,1417,1417,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBMID,2175,30,21,2561,2561,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBM1A,20,20,11,11868,11868,0,0,0,00:00:00,4,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBOTH,2177,30,11,2201,2201,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBPOS,2175,30,21,1280,1280,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBSCTR,1,50,21,8197,8197,0,0,0,00:00:00,6,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBSMSA,1,1,1,119,119,0,0,0,00:00:00,1,0,119,1
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBSMSR,2,10,6,1,1,0,0,0,00:00:00,1,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBTRM,2175,30,21,26851,26851,0,0,0,00:00:00,6,0,0,0
BP17PAAC,01/11/2016,16:00:00,18:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,16:00:00,18:00:00,*TOTALS*,43529,-1,-1,101930,101930,0,0,0,00:00:00,-1,-1,119,3
BP17PAAC,01/11/2016,18:00:00,20:00:00,TCBATM,2175,30,21,5999,5999,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,18:00:00,20:00:00,TCBCHHI,15225,70,26,2668,2668,0,0,0,00:00:00,4,0,0,0
BP17PAAC,01/11/2016,18:00:00,20:00:00,TCBCHLI,10875,30,31,473,473,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,18:00:00,20:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAAC,01/11/2016,18:00:00,20:00:00,TCBEIB,2175,30,21,2882,2882,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,18:00:00,20:00:00,TCBIBS,2175,30,21,18153,18153,0,0,0,00:00:00,5,0,0,0
BP17PAAC,01/11/2016,18:00:00,20:00:00,TCBIPB,2175,30,21,1311,1311,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,18:00:00,20:00:00,TCBMID,2175,30,21,1414,1414,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,18:00:00,20:00:00,TCBM1A,20,20,11,8009,8009,0,0,0,00:00:00,3,0,0,0
BP17PAAC,01/11/2016,18:00:00,20:00:00,TCBOTH,2177,30,11,862,862,0,0,0,00:00:00,2,0,0,0
BP17PAAC,01/11/2016,18:00:00,20:00:00,TCBPOS,2175,30,21,858,858,0,0,0,00:00:00,2,0,0,0
